date,wind,solar_pv,solar_csp,hydro,hydro_import,biomass
time (SAST),normalised feed-in [MW/MW],normalised feed-in [MW/MW],normalised feed-in [MW/MW],normalised feed-in [MW/MW],normalised feed-in [MW/MW],normalised feed-in [MW/MW]
2018/04/01 00:00,0.21897272,0,0.058516667,0.6,0.634560907,0.575711662
2018/04/01 01:00,0.18912943,0,0.130436667,0.6,0.626628895,0.569513315
2018/04/01 02:00,0.162369328,0,0.130543333,0.6,0.63286119,0.554729109
2018/04/01 03:00,0.143057775,0,0.129806667,0.6,0.633427762,0.563728191
2018/04/01 04:00,0.149191421,0,0.083413333,0.6,0.62776204,0.573370064
2018/04/01 05:00,0.16619275,0,0,0.6,0.637393768,0.557759412
2018/04/01 06:00,0.161430799,0.006002618,0,0.6,0.667422096,0.557392103
2018/04/01 07:00,0.17544183,0.196368175,0.000856667,0.791666667,0.687818697,0.548438935
2018/04/01 08:00,0.156830564,0.513733644,0.1402,0.801666667,0.700283286,0.540955005
2018/04/01 09:00,0.143481316,0.694192743,0.32867,0.603333333,0.699150142,0.568135904
2018/04/01 10:00,0.19547196,0.773266675,0.478943333,0.6,0.689518414,0.568686869
2018/04/01 11:00,0.216491154,0.808535535,0.497113333,0.6,0.684985836,0.579660239
2018/04/01 12:00,0.213837283,0.791792103,0.648303333,0.6,0.682719547,0.580991736
2018/04/01 13:00,0.207064956,0.775883027,0.5945,0.6,0.69121813,0.573507805
2018/04/01 14:00,0.247906359,0.753908248,0.617493333,0.6,0.699150142,0.573461892
2018/04/01 15:00,0.285809926,0.650505701,0.679333333,0.6,0.709915014,0.580073462
2018/04/01 16:00,0.326212868,0.466762765,0.812826667,0.6,0.696883853,0.573094582
2018/04/01 17:00,0.31360241,0.187037627,0.766256667,0.6,0.701416431,0.5728191
2018/04/01 18:00,0.297065052,0.006976713,0.673526667,0.791666667,0.657223796,0.586225895
2018/04/01 19:00,0.298409314,0,0.342723333,0.8,0.643626062,0.476951331
2018/04/01 20:00,0.284782839,0,0.41348,0.8,0.648725212,0.48292011
2018/04/01 21:00,0.21827869,0,0.461,0.603333333,0.650424929,0.622130395
2018/04/01 22:00,0.216888705,0,0.0776,0.6,0.627195467,0.62594123
2018/04/01 23:00,0.235353176,0,0,0.6,0.643626062,0.569237833
2018/04/02 00:00,0.183800993,0,0,0.6,0.629461756,0.569742883
2018/04/02 01:00,0.168300348,0,0,0.6,0.633427762,0.59775023
2018/04/02 02:00,0.153884547,0,0,0.48,0.603966006,0.60137741
2018/04/02 03:00,0.149836359,0,0,0.588333333,0.54674221,0.571625344
2018/04/02 04:00,0.217596211,0,0,0.6,0.371104816,0.579109275
2018/04/02 05:00,0.332486091,0,0,0.6,0.251558074,0.594031221
2018/04/02 06:00,0.36178359,0.005327671,0,0.6,0.419830028,0.59476584
2018/04/02 07:00,0.345996573,0.111116613,0,0.771666667,0.632294618,0.628787879
2018/04/02 08:00,0.299406561,0.320865017,0.15382,0.803333333,0.690651558,0.627915519
2018/04/02 09:00,0.210614038,0.464312606,0.518403333,0.645,0.698016997,0.604453627
2018/04/02 10:00,0.241078682,0.51751606,0.611673333,0.6,0.673087819,0.61584022
2018/04/02 11:00,0.301519935,0.572454704,0.616093333,0.6,0.668555241,0.6271809
2018/04/02 12:00,0.369376528,0.571435161,0.69162,0.6,0.669121813,0.619421488
2018/04/02 13:00,0.430287045,0.576440622,0.72434,0.6,0.677053824,0.614830119
2018/04/02 14:00,0.425822536,0.55037953,0.677033333,0.6,0.678186969,0.623048669
2018/04/02 15:00,0.404104499,0.392045123,0.550996667,0.6,0.675354108,0.619834711
2018/04/02 16:00,0.530466088,0.21129773,0.631423333,0.6,0.682719547,0.617217631
2018/04/02 17:00,0.65531111,0.09181381,0.53085,0.6,0.689518414,0.621487603
2018/04/02 18:00,0.596055773,0.00401373,0.518586667,0.756666667,0.658356941,0.590312213
2018/04/02 19:00,0.521384498,0,0.504466667,0.801666667,0.638526912,0.605601469
2018/04/02 20:00,0.332969313,0,0.44865,0.8,0.632294618,0.622727273
2018/04/02 21:00,0.298458888,0,0.332083333,0.64,0.633427762,0.629568411
2018/04/02 22:00,0.271093314,0,0.025563333,0.6,0.621529745,0.624793388
2018/04/02 23:00,0.232465876,0,0,0.6,0.621529745,0.613269054
2018/04/03 00:00,0.21261864,0,0,0.6,0.521246459,0.606565657
2018/04/03 01:00,0.217806057,0,0,0.6,0.504815864,0.605280073
2018/04/03 02:00,0.231710721,0,0,0.6,0.511614731,0.600137741
2018/04/03 03:00,0.226335599,0,0,0.6,0.619830028,0.596418733
2018/04/03 04:00,0.209503687,0,0,0.6,0.662322946,0.60835629
2018/04/03 05:00,0.194186416,0,0,0.6,0.664022663,0.614233242
2018/04/03 06:00,0.183266754,0.005674981,0,0.6,0.717847025,0.606841139
2018/04/03 07:00,0.160212637,0.151766055,0,0.791666667,0.770538244,0.600137741
2018/04/03 08:00,0.128527906,0.45204553,0,0.801666667,0.747308782,0.61446281
2018/04/03 09:00,0.119568566,0.602906681,0,0.606666667,0.743909348,0.608218549
2018/04/03 10:00,0.115189246,0.727902781,0.099336667,0.6,0.694050992,0.610789715
2018/04/03 11:00,0.111455827,0.769205462,0.27337,0.6,0.693484419,0.60922865
2018/04/03 12:00,0.097955932,0.728853811,0.28684,0.6,0.699150142,0.624609734
2018/04/03 13:00,0.091636024,0.745818382,0.322456667,0.6,0.698016997,0.62979798
2018/04/03 14:00,0.128760853,0.660002442,0.247476667,0.6,0.695750708,0.614921947
2018/04/03 15:00,0.102759275,0.57128864,0.102943333,0.6,0.699150142,0.623278237
2018/04/03 16:00,0.141357835,0.346754489,0.080316667,0.6,0.703116147,0.632690542
2018/04/03 17:00,0.191840094,0.113168587,0.21899,0.6,0.707648725,0.636547291
2018/04/03 18:00,0.215323528,0.00230703,0.29018,0.913333333,0.677620397,0.641781451
2018/04/03 19:00,0.250726277,0,0.280443333,0.998333333,0.665155807,0.641230487
2018/04/03 20:00,0.250848526,0,0.181266667,0.675,0.641926346,0.643985308
2018/04/03 21:00,0.284969582,0,0,0.6,0.638526912,0.660009183
2018/04/03 22:00,0.254422636,0,0,0.6,0.633427762,0.659687787
2018/04/03 23:00,0.22489219,0,0,0.6,0.632294618,0.659320478
2018/04/04 00:00,0.16316443,0,0,0.6,0.633994334,0.659458219
2018/04/04 01:00,0.176986312,0,0,0.6,0.645325779,0.676354454
2018/04/04 02:00,0.173071444,0,0,0.6,0.651558074,0.68241506
2018/04/04 03:00,0.148235085,0,0,0.6,0.647025496,0.661570248
2018/04/04 04:00,0.129244557,0,0,0.6,0.648725212,0.67231405
2018/04/04 05:00,0.133571896,0,0,0.6,0.650424929,0.699770432
2018/04/04 06:00,0.095788172,0.003150883,0,0.6,0.688951841,0.670798898
2018/04/04 07:00,0.103630903,0.063057679,0,0.791666667,0.702549575,0.693204775
2018/04/04 08:00,0.088458503,0.137936087,0,0.803333333,0.741076487,0.695592287
2018/04/04 09:00,0.096356102,0.208007109,0,0.796666667,0.741643059,0.682231405
2018/04/04 10:00,0.079497719,0.300095646,0,0.6,0.701416431,0.684435262
2018/04/04 11:00,0.055178754,0.348387928,0,0.6,0.69631728,0.696740129
2018/04/04 12:00,0.079491943,0.303069482,0,0.6,0.685552408,0.697933884
2018/04/04 13:00,0.154674355,0.312214843,0,0.6,0.694617564,0.696372819
2018/04/04 14:00,0.114824423,0.283901668,0,0.6,0.695750708,0.711157025
2018/04/04 15:00,0.112405425,0.295347954,0,0.6,0.702549575,0.752479339
2018/04/04 16:00,0.104155517,0.193276986,0.087513333,0.6,0.704249292,0.72020202
2018/04/04 17:00,0.081631307,0.073977574,0.371,0.6,0.715014164,0.73677686
2018/04/04 18:00,0.11231446,0.00497697,0.258056667,0.791666667,0.685552408,0.769283747
2018/04/04 19:00,0.17351183,0,0.03156,0.798333333,0.685552408,0.796648301
2018/04/04 20:00,0.128553896,0,0,0.8,0.648725212,0.780211203
2018/04/04 21:00,0.095172593,0,0,0.8,0.649291785,0.759504132
2018/04/04 22:00,0.069327436,0,0,0.6,0.639660057,0.778787879
2018/04/04 23:00,0.06726171,0,0,0.6,0.631161473,0.778145087
2018/04/05 00:00,0.159284697,0,0,0.6,0.633427762,0.777777778
2018/04/05 01:00,0.221212194,0,0,0.6,0.636260623,0.777869605
2018/04/05 02:00,0.239554897,0,0,0.6,0.637393768,0.796464646
2018/04/05 03:00,0.223355409,0,0,0.6,0.641359773,0.799678604
2018/04/05 04:00,0.196843656,0,0,0.6,0.648725212,0.783241506
2018/04/05 05:00,0.160916293,0,0,0.6,0.662889518,0.788383838
2018/04/05 06:00,0.130765936,0.002958913,0,0.6,0.69631728,0.816161616
2018/04/05 07:00,0.110853243,0.115786296,0,0.803333333,0.728045326,0.779384757
2018/04/05 08:00,0.090159887,0.301464533,0.040506667,0.796666667,0.742209632,0.808034894
2018/04/05 09:00,0.074060509,0.464990944,0.561703333,0.6,0.734844193,0.805693297
2018/04/05 10:00,0.079579058,0.623201216,0.801713333,0.6,0.69121813,0.800459137
2018/04/05 11:00,0.082828774,0.675956288,0.72456,0.6,0.678753541,0.504453627
2018/04/05 12:00,0.123721194,0.698300762,0.691906667,0.6,0.674787535,0.414370983
2018/04/05 13:00,0.140312458,0.663044791,0.688916667,0.6,0.693484419,0.414187328
2018/04/05 14:00,0.185024931,0.614133863,0.681966667,0.6,0.69631728,0.414508724
2018/04/05 15:00,0.188747762,0.552528507,0.342736667,0.6,0.681586402,0.414370983
2018/04/05 16:00,0.19783272,0.394384713,0.3406,0.6,0.697450425,0.413957759
2018/04/05 17:00,0.207212233,0.147695345,0.555763333,0.6,0.711614731,0.650596878
2018/04/05 18:00,0.195983578,0.003032852,0.537246667,0.926666667,0.671388102,0.710055096
2018/04/05 19:00,0.173272144,0,0.563623333,0.861666667,0.656090652,0.767676768
2018/04/05 20:00,0.141233179,0,0.45231,0.6,0.647025496,0.828420569
2018/04/05 21:00,0.126201317,0,0.43907,0.6,0.640226629,0.824977043
2018/04/05 22:00,0.153159232,0,0.138986667,0.6,0.626628895,0.786271809
2018/04/05 23:00,0.192142348,0,0.123353333,0.6,0.613031161,0.802433425
2018/04/06 00:00,0.243450513,0,0.122646667,0.6,0.621529745,0.786593205
2018/04/06 01:00,0.283107445,0,0.049016667,0.6,0.628895184,0.758907254
2018/04/06 02:00,0.317230426,0,0,0.6,0.633427762,0.770752984
2018/04/06 03:00,0.400156421,0,0,0.6,0.631161473,0.788062443
2018/04/06 04:00,0.405464644,0,0,0.6,0.636260623,0.768503214
2018/04/06 05:00,0.414666558,0,0,0.6,0.659490085,0.773140496
2018/04/06 06:00,0.420827157,0.004207734,0,0.6,0.69121813,0.774426079
2018/04/06 07:00,0.447674374,0.142276776,0,0.79,0.720113314,0.761662075
2018/04/06 08:00,0.395860366,0.35701843,0.147446667,0.8,0.713314448,0.760376492
2018/04/06 09:00,0.386266677,0.522912922,0.53334,0.6,0.692917847,0.779522498
2018/04/06 10:00,0.431181776,0.706817303,0.72816,0.6,0.667422096,0.755555556
2018/04/06 11:00,0.493997266,0.769829534,0.69056,0.6,0.667422096,0.773875115
2018/04/06 12:00,0.521627072,0.738792829,0.68194,0.6,0.674787535,0.787741047
2018/04/06 13:00,0.522805768,0.650625089,0.708063333,0.6,0.677620397,0.714141414
2018/04/06 14:00,0.479391833,0.614205767,0.662673333,0.6,0.673087819,0.749908173
2018/04/06 15:00,0.519385673,0.551318351,0.705646667,0.6,0.67592068,0.754545455
2018/04/06 16:00,0.530202818,0.399259933,0.69494,0.6,0.689518414,0.754637282
2018/04/06 17:00,0.441850201,0.140114911,0.699653333,0.6,0.700849858,0.750642792
2018/04/06 18:00,0.354962651,0.00429117,0.51732,0.793333333,0.667422096,0.74214876
2018/04/06 19:00,0.331752594,0,0.23055,0.8,0.653824363,0.756198347
2018/04/06 20:00,0.299436883,0,0.4617,0.798333333,0.601133144,0.770110193
2018/04/06 21:00,0.243982827,0,0.4442,0.608333333,0.597167139,0.770477502
2018/04/06 22:00,0.19541276,0,0.152056667,0.6,0.596600567,0.770752984
2018/04/06 23:00,0.173029571,0,0.1333,0.6,0.600566572,0.771533517
2018/04/07 00:00,0.113741505,0,0.133523333,0.6,0.613597734,0.771028466
2018/04/07 01:00,0.096979863,0,0.133063333,0.6,0.628328612,0.785123967
2018/04/07 02:00,0.104218567,0,0.12969,0.6,0.633427762,0.791368228
2018/04/07 03:00,0.129348998,0,0.01279,0.6,0.636827195,0.763131313
2018/04/07 04:00,0.146526481,0,0,0.6,0.635694051,0.793755739
2018/04/07 05:00,0.133006854,0,0,0.6,0.636827195,0.789210285
2018/04/07 06:00,0.144464124,0.004757189,0,0.6,0.673087819,0.771120294
2018/04/07 07:00,0.160726181,0.134547786,0,0.801666667,0.701983003,0.801561065
2018/04/07 08:00,0.164786882,0.411809875,0.185583333,0.795,0.70878187,0.787878788
2018/04/07 09:00,0.175411027,0.493587665,0.645673333,0.6,0.706515581,0.784894399
2018/04/07 10:00,0.218057775,0.576762154,0.611296667,0.6,0.686685552,0.788337925
2018/04/07 11:00,0.276784649,0.601475386,0.911963333,0.6,0.683852691,0.800321396
2018/04/07 12:00,0.397187783,0.597353801,0.959046667,0.6,0.684985836,0.796602388
2018/04/07 13:00,0.486000039,0.673602453,0.963843333,0.6,0.686685552,0.745362718
2018/04/07 14:00,0.594829428,0.593238999,0.92605,0.6,0.686685552,0.720752984
2018/04/07 15:00,0.593004351,0.525132446,0.944573333,0.6,0.690651558,0.777318641
2018/04/07 16:00,0.609162447,0.379025092,0.860836667,0.6,0.703116147,0.770982553
2018/04/07 17:00,0.583728318,0.131542746,0.770543333,0.6,0.710481586,0.817125803
2018/04/07 18:00,0.492603431,0.003226857,0.701076667,0.766666667,0.670254958,0.796969697
2018/04/07 19:00,0.526312978,0,0.62006,0.8,0.661756374,0.787419651
2018/04/07 20:00,0.522626725,0,0.598866667,0.8,0.651558074,0.816161616
2018/04/07 21:00,0.461314807,0,0.476813333,0.63,0.663456091,0.804775023
2018/04/07 22:00,0.378252123,0,0.154256667,0.6,0.644759207,0.774609734
2018/04/07 23:00,0.369489152,0,0.127233333,0.6,0.628328612,0.791873278
2018/04/08 00:00,0.35528127,0,0.127176667,0.6,0.624929178,0.802387511
2018/04/08 01:00,0.342421982,0,0.06622,0.6,0.630594901,0.777134986
2018/04/08 02:00,0.326035751,0,0,0.6,0.633994334,0.807667585
2018/04/08 03:00,0.297128102,0,0,0.6,0.636827195,0.784022039
2018/04/08 04:00,0.260355101,0,0,0.6,0.633994334,0.797015611
2018/04/08 05:00,0.256754038,0,0,0.6,0.640226629,0.813269054
2018/04/08 06:00,0.248453112,0.004456006,0,0.6,0.660623229,0.816942149
2018/04/08 07:00,0.222219548,0.147537292,0.00008,0.79,0.687252125,0.818870523
2018/04/08 08:00,0.198488247,0.402761516,0.247486667,0.803333333,0.708215297,0.82056933
2018/04/08 09:00,0.173888686,0.593384842,0.813173333,0.601666667,0.711614731,0.820752984
2018/04/08 10:00,0.170005102,0.69888549,0.941803333,0.6,0.700849858,0.825252525
2018/04/08 11:00,0.168366286,0.748316703,0.927526667,0.6,0.707082153,0.82681359
2018/04/08 12:00,0.22079876,0.736959279,0.83041,0.6,0.692351275,0.825482094
2018/04/08 13:00,0.26506074,0.675188409,0.810186667,0.6,0.700283286,0.819237833
2018/04/08 14:00,0.307527482,0.605252376,0.783523333,0.6,0.698016997,0.819926538
2018/04/08 15:00,0.376723043,0.460732334,0.610676667,0.6,0.697450425,0.83902663
2018/04/08 16:00,0.424462873,0.363379212,0.511143333,0.6,0.700283286,0.830991736
2018/04/08 17:00,0.49073648,0.117085315,0.57864,0.6,0.695750708,0.851056015
2018/04/08 18:00,0.51357257,0.001439435,0.561463333,0.751666667,0.672521246,0.862304867
2018/04/08 19:00,0.462230714,0,0.434003333,0.8,0.659490085,0.819559229
2018/04/08 20:00,0.392382997,0,0.432173333,0.798333333,0.653824363,0.847842057
2018/04/08 21:00,0.410500452,0,0.36259,0.641666667,0.656657224,0.82855831
2018/04/08 22:00,0.411207477,0,0.128266667,0.6,0.623229462,0.835629017
2018/04/08 23:00,0.366121999,0,0.128033333,0.6,0.625495751,0.83067034
2018/04/09 00:00,0.356133165,0,0.12773,0.6,0.636827195,0.816804408
2018/04/09 01:00,0.333425582,0,0.117876667,0.6,0.643626062,0.836547291
2018/04/09 02:00,0.351851549,0,0.002633333,0.6,0.645892351,0.829476584
2018/04/09 03:00,0.369711029,0,0,0.6,0.652691218,0.819008264
2018/04/09 04:00,0.369929538,0,0,0.6,0.654957507,0.807575758
2018/04/09 05:00,0.436155497,0,0,0.6,0.658923513,0.819237833
2018/04/09 06:00,0.475289259,0.001447575,0,0.6,0.690084986,0.824150597
2018/04/09 07:00,0.492769959,0.029421581,0,0.778333333,0.703116147,0.814554637
2018/04/09 08:00,0.45855842,0.090963851,0.141446667,0.801666667,0.703116147,0.814554637
2018/04/09 09:00,0.507309936,0.147828977,0.706246667,0.62,0.695750708,0.798025712
2018/04/09 10:00,0.54601775,0.221472809,0.897603333,0.6,0.681586402,0.800091827
2018/04/09 11:00,0.501484319,0.356903113,0.88242,0.6,0.677053824,0.811983471
2018/04/09 12:00,0.482491866,0.45588357,0.91559,0.6,0.685552408,0.794123049
2018/04/09 13:00,0.504742699,0.518325996,0.858556667,0.6,0.687252125,0.768365473
2018/04/09 14:00,0.584379031,0.527019584,0.725663333,0.6,0.685552408,0.754958678
2018/04/09 15:00,0.691623029,0.459371587,0.609246667,0.6,0.687818697,0.785583104
2018/04/09 16:00,0.729711896,0.338688364,0.67307,0.6,0.700283286,0.788292011
2018/04/09 17:00,0.747703733,0.10562614,0.729726667,0.6,0.714447592,0.787741047
2018/04/09 18:00,0.688334328,0.002369437,0.627766667,0.906666667,0.684419263,0.766528926
2018/04/09 19:00,0.691339545,0,0.591913333,0.835,0.676487252,0.759320478
2018/04/09 20:00,0.67536386,0,0.528003333,0.656666667,0.656657224,0.783241506
2018/04/09 21:00,0.528094738,0,0.40255,0.6,0.657223796,0.747474747
2018/04/09 22:00,0.325655526,0,0.066863333,0.6,0.647025496,0.743112948
2018/04/09 23:00,0.22992126,0,0,0.6,0.638526912,0.759963269
2018/04/10 00:00,0.267740119,0,0,0.6,0.63796034,0.723324151
2018/04/10 01:00,0.272789404,0,0,0.6,0.641926346,0.743985308
2018/04/10 02:00,0.302607666,0,0,0.6,0.648725212,0.743434343
2018/04/10 03:00,0.292018174,0,0,0.6,0.644192635,0.718044077
2018/04/10 04:00,0.288381495,0,0,0.6,0.647025496,0.73117539
2018/04/10 05:00,0.233286487,0,0,0.6,0.671954674,0.731313131
2018/04/10 06:00,0.228627053,0.002206636,0,0.6,0.699150142,0.722589532
2018/04/10 07:00,0.198153745,0.086932485,0,0.79,0.726345609,0.70959596
2018/04/10 08:00,0.155843906,0.291434618,0.236766667,0.801666667,0.720113314,0.733333333
2018/04/10 09:00,0.147079491,0.453837022,0.85657,0.641666667,0.712747875,0.708631772
2018/04/10 10:00,0.142717017,0.589565117,0.944133333,0.6,0.664589235,0.704683196
2018/04/10 11:00,0.163291011,0.670942687,0.92305,0.6,0.656657224,0.724655647
2018/04/10 12:00,0.203181372,0.70876617,0.87835,0.6,0.662889518,0.692929293
2018/04/10 13:00,0.261024585,0.694673007,0.881923333,0.6,0.667422096,0.687465565
2018/04/10 14:00,0.315901565,0.697739097,0.874923333,0.6,0.674220963,0.7087236
2018/04/10 15:00,0.330592188,0.498644679,0.926973333,0.6,0.67592068,0.709044995
2018/04/10 16:00,0.349056177,0.354505864,0.728846667,0.6,0.684419263,0.684435262
2018/04/10 17:00,0.44183865,0.125574044,0.642733333,0.6,0.698016997,0.697337006
2018/04/10 18:00,0.438981191,0.002462369,0.634963333,0.788333333,0.675354108,0.704407713
2018/04/10 19:00,0.413721772,0,0.593,0.906666667,0.663456091,0.671212121
2018/04/10 20:00,0.404718153,0,0.55586,0.74,0.644759207,0.69775023
2018/04/10 21:00,0.3559753,0,0.61059,0.74,0.636827195,0.696372819
2018/04/10 22:00,0.329248888,0,0.186933333,0.6,0.628328612,0.65785124
2018/04/10 23:00,0.308040544,0,0.157463333,0.6,0.61529745,0.687511478
2018/04/11 00:00,0.331528791,0,0.12286,0.6,0.630028329,0.682323232
2018/04/11 01:00,0.349068209,0,0.092796667,0.6,0.618130312,0.632966024
2018/04/11 02:00,0.332224746,0,0,0.6,0.618696884,0.666115702
2018/04/11 03:00,0.297251314,0,0,0.6,0.620396601,0.637741047
2018/04/11 04:00,0.293894269,0,0,0.6,0.623796034,0.641092746
2018/04/11 05:00,0.279261883,0,0,0.6,0.64305949,0.665564738
2018/04/11 06:00,0.271564503,0.00342968,0,0.6,0.678753541,0.641827365
2018/04/11 07:00,0.265656585,0.171200456,0,0.786666667,0.705949008,0.658631772
2018/04/11 08:00,0.235095201,0.496433974,0.180326667,0.781666667,0.691784703,0.614876033
2018/04/11 09:00,0.218822074,0.683667641,0.576483333,0.6,0.687818697,0.61620753
2018/04/11 10:00,0.204729222,0.739496266,0.83107,0.6,0.644759207,0.606198347
2018/04/11 11:00,0.208162794,0.808414112,0.93869,0.6,0.640793201,0.601836547
2018/04/11 12:00,0.222333134,0.810575977,0.951593333,0.6,0.659490085,0.607346189
2018/04/11 13:00,0.247015479,0.747999919,0.841143333,0.6,0.663456091,0.599357208
2018/04/11 14:00,0.264802283,0.656580902,0.755583333,0.6,0.663456091,0.599540863
2018/04/11 15:00,0.283074717,0.593869854,0.73561,0.6,0.667422096,0.621303949
2018/04/11 16:00,0.340336041,0.43494597,0.82051,0.6,0.683852691,0.63466483
2018/04/11 17:00,0.418614635,0.147768605,0.790226667,0.6,0.700283286,0.634573003
2018/04/11 18:00,0.47653293,0.002410137,0.652863333,0.871666667,0.664022663,0.627134986
2018/04/11 19:00,0.523475252,0,0.648843333,0.915,0.662889518,0.617768595
2018/04/11 20:00,0.554935217,0,0.62451,0.6,0.649291785,0.627318641
2018/04/11 21:00,0.534463258,0,0.565736667,0.6,0.652124646,0.637878788
2018/04/11 22:00,0.516212002,0,0.146543333,0.6,0.63796034,0.60697888
2018/04/11 23:00,0.530642242,0,0.049993333,0.6,0.626062323,0.604683196
2018/04/12 00:00,0.559748186,0,0,0.6,0.630594901,0.625757576
2018/04/12 01:00,0.532758986,0,0,0.6,0.638526912,0.622222222
2018/04/12 02:00,0.501108908,0,0,0.6,0.640226629,0.605417815
2018/04/12 03:00,0.496504823,0,0,0.6,0.646458924,0.610238751
2018/04/12 04:00,0.502031554,0,0,0.6,0.649291785,0.613911846
2018/04/12 05:00,0.543665653,0,0,0.6,0.664589235,0.609641873
2018/04/12 06:00,0.572820688,0.000516216,0,0.6,0.699716714,0.6087236
2018/04/12 07:00,0.609477215,0.050335438,0,0.78,0.704815864,0.601056015
2018/04/12 08:00,0.570221204,0.14394481,0.249216667,0.803333333,0.689518414,0.601974288
2018/04/12 09:00,0.518500087,0.143848486,0.87421,0.615,0.685552408,0.600275482
2018/04/12 10:00,0.543626186,0.305805222,0.835133333,0.6,0.674220963,0.587741047
2018/04/12 11:00,0.582811447,0.391018118,0.840846667,0.6,0.673087819,0.598438935
2018/04/12 12:00,0.553253566,0.400190613,0.76915,0.6,0.679886686,0.602846648
2018/04/12 13:00,0.502120594,0.398613476,0.713166667,0.6,0.682719547,0.583930211
2018/04/12 14:00,0.434906051,0.405297146,0.73903,0.6,0.68101983,0.583516988
2018/04/12 15:00,0.453508654,0.388502161,0.63435,0.6,0.677620397,0.593663912
2018/04/12 16:00,0.457610265,0.250284563,0.4619,0.6,0.684985836,0.601974288
2018/04/12 17:00,0.421152995,0.071558619,0.724436667,0.6,0.699150142,0.59251607
2018/04/12 18:00,0.392928787,0.000890659,0.650863333,0.86,0.671954674,0.584802571
2018/04/12 19:00,0.336841827,0,0.58563,0.9,0.654957507,0.591184573
2018/04/12 20:00,0.390815894,0,0.463673333,0.626666667,0.647592068,0.580348944
2018/04/12 21:00,0.449491751,0,0.461623333,0.6,0.658923513,0.569146006
2018/04/12 22:00,0.420773733,0,0.143913333,0.6,0.650991501,0.589853076
2018/04/12 23:00,0.37934611,0,0.11133,0.6,0.637393768,0.591965106
2018/04/13 00:00,0.374349768,0,0.001076667,0.6,0.635694051,0.580119376
2018/04/13 01:00,0.382644437,0,0,0.6,0.635694051,0.571487603
2018/04/13 02:00,0.434722677,0,0,0.6,0.637393768,0.58292011
2018/04/13 03:00,0.427825212,0,0,0.6,0.639093484,0.579476584
2018/04/13 04:00,0.419576266,0,0,0.6,0.640226629,0.574517906
2018/04/13 05:00,0.423709643,0,0,0.6,0.663456091,0.571579431
2018/04/13 06:00,0.456975435,0.002115738,0,0.6,0.694050992,0.571579431
2018/04/13 07:00,0.445621162,0.05928476,0,0.796666667,0.684985836,0.571763085
2018/04/13 08:00,0.455661013,0.221633575,0.15586,0.803333333,0.505382436,0.567768595
2018/04/13 09:00,0.465964134,0.333777193,0.445353333,0.603333333,0.444759207,0.57979798
2018/04/13 10:00,0.463116782,0.417777898,0.6503,0.6,0.4101983,0.544077135
2018/04/13 11:00,0.423301504,0.466573508,0.75991,0.6,0.411331445,0.566069789
2018/04/13 12:00,0.388474867,0.535235621,0.808673333,0.6,0.623229462,0.586960514
2018/04/13 13:00,0.392416688,0.554357308,0.845083333,0.6,0.660056657,0.593067034
2018/04/13 14:00,0.426594536,0.526232033,0.799176667,0.6,0.659490085,0.513682277
2018/04/13 15:00,0.437462699,0.41217957,0.766803333,0.6,0.668555241,0.593434343
2018/04/13 16:00,0.494166201,0.284957841,0.788533333,0.6,0.673654391,0.599586777
2018/04/13 17:00,0.493823037,0.079132269,0.79538,0.6,0.684985836,0.632874197
2018/04/13 18:00,0.442439308,0.001001906,0.644033333,0.826666667,0.664589235,0.633562902
2018/04/13 19:00,0.36640452,0,0.51243,1.001666667,0.647025496,0.633700643
2018/04/13 20:00,0.273649,0,0.480483333,1.001666667,0.645892351,0.64738292
2018/04/13 21:00,0.239506286,0,0.47723,1.001666667,0.64815864,0.665197429
2018/04/13 22:00,0.244909324,0,0.09373,1.001666667,0.634560907,0.568089991
2018/04/13 23:00,0.249470092,0,0,1.001666667,0.622096317,0.235445363
2018/04/14 00:00,0.231815163,0,0,1.001666667,0.627195467,0.541368228
2018/04/14 01:00,0.187647999,0,0,1.001666667,0.633427762,0.628145087
2018/04/14 02:00,0.157892786,0,0,1.001666667,0.634560907,0.690312213
2018/04/14 03:00,0.131274666,0,0,1.001666667,0.637393768,0.699403122
2018/04/14 04:00,0.108783185,0,0,1.001666667,0.638526912,0.679981635
2018/04/14 05:00,0.108085786,0,0,1.001666667,0.632294618,0.652157943
2018/04/14 06:00,0.099595229,0.002324666,0,1,0.67082153,0.666528926
2018/04/14 07:00,0.103928345,0.116697983,0.11935,1.001666667,0.687818697,0.68953168
2018/04/14 08:00,0.108810138,0.403548389,0.34518,1.003333333,0.679320113,0.672451791
2018/04/14 09:00,0.096255511,0.61737293,0.737333333,1,0.673654391,0.568135904
2018/04/14 10:00,0.09958801,0.694192065,0.865483333,1.001666667,0.650424929,0.559550046
2018/04/14 11:00,0.079359105,0.764570374,0.700503333,1.001666667,0.644759207,0.730486685
2018/04/14 12:00,0.073771249,0.765228363,0.730203333,1.001666667,0.669688385,0.726629936
2018/04/14 13:00,0.075514506,0.702884296,0.7984,1.001666667,0.672521246,0.740955005
2018/04/14 14:00,0.101131047,0.577392331,0.790353333,1,0.675354108,0.744306703
2018/04/14 15:00,0.117478294,0.50211506,0.773663333,1.003333333,0.682719547,0.751423324
2018/04/14 16:00,0.160939876,0.368632944,0.831733333,1.001666667,0.692351275,0.777915519
2018/04/14 17:00,0.204878424,0.085794911,0.795936667,1.001666667,0.698583569,0.764049587
